deal_id,deal_date,customer_id,broker_id,property_id,offer_price,final_price,mortgage,loan_rate,status,close_date,channel,lead_source,notes_freeform,price_band
DEAL328273,2022-06-07,CUST100439,BRK50042,PROP204938,17132361,16807986,Yes,8.84,Closed,2022-08-12,Cold Call,Google Ads,ok,Luxury
DEAL328274,2019-12-25,CUST103617,BRK50453,PROP200301,5910441,5773102,Yes,7.39,Closed,2020-03-01,Walk-in,Newspaper,na,Mid
DEAL328275,2024-09-29,CUST103208,BRK50049,PROP200087,2481953,2579238,Yes,8.49,Closed,2024-10-16,Email Campaign,Website,ok,Low
DEAL328276,2021-05-08,CUST101790,BRK50218,PROP204685,14191629,14993332,Yes,11.08,Pending,,Cold Call,Facebook,see email,High
DEAL328277,2020-06-03,CUST103708,BRK50243,PROP200215,10120847,10210250,Yes,,Pending,,Referral,Website,,High
DEAL328278,2021-08-11,CUST101834,BRK50388,PROP207654,9341449,9084215,Yes,8.37,Closed,2021-10-28,Referral,Broker Referral,na,High
DEAL328279,2021-05-01,CUST101315,BRK50498,PROP203368,7078442,7283475,No,8.4,Closed,2021-07-01,Social Media,Google Ads,,Mid
DEAL328280,2020-03-30,CUST103289,BRK50099,PROP207080,13892048,13563861,Yes,11.49,Pending,,Cold Call,Broker Referral,na,High
DEAL328281,2025-08-15,CUST101190,BRK50253,PROP202383,5562380,5941600,No,9.95,Closed,2025-10-29,Social Media,Billboard,ok,Mid
DEAL328282,2024-12-11,CUST104946,BRK50369,PROP204632,5836028,5966742,Yes,11.28,Pending,,Cold Call,Instagram,??,Mid
DEAL328283,2021-05-07,CUST103457,BRK50435,PROP206530,12232877,12464884,Yes,7.38,Closed,2021-05-21,Social Media,Facebook,client wants quick close,High
DEAL328284,2022-05-27,CUST104108,BRK50256,PROP202067,13614689,13417732,No,10.31,Closed,2022-08-10,Referral,Billboard,client wants quick close,High
DEAL328285,2024-10-30,CUST103657,BRK50125,PROP205686,9870215,9420727,Yes,7.14,Closed,2024-12-05,Email Campaign,Broker Referral,urgent,High
DEAL328286,2020-04-29,CUST100548,BRK50172,PROP203687,10479657,10325041,Yes,8.83,Closed,2020-05-18,Referral,Billboard,client wants quick close,High
DEAL328287,2023-02-01,CUST101808,BRK50266,PROP204276,3905402,3810591,No,,Closed,2023-04-09,Online Portal,Facebook,see email,Mid
DEAL328288,2020-11-09,CUST101936,BRK50106,PROP200364,10729406,10264532,Yes,11.1,Closed,2021-01-22,Walk-in,Google Ads,urgent,High
DEAL328289,2021-03-22,CUST100069,BRK50253,PROP204361,3109483,3062423,Yes,9.24,Cancelled,,Referral,Website,N/A,Mid
DEAL328290,2018-10-06,CUST102208,BRK50443,PROP206204,12857160,12993998,Yes,9.17,Closed,2018-11-25,Referral,Website,??,High
DEAL328291,2024-11-15,CUST102401,BRK50200,PROP202679,6201899,6143374,Yes,7.79,Pending,,Walk-in,Instagram,,Mid
DEAL328292,2020-05-01,CUST104110,BRK50211,PROP200942,8616238,8261904,Yes,9.24,Closed,2020-07-12,Online Portal,Google Ads,ok,High
DEAL328293,2022-09-11,CUST100233,BRK50374,PROP200874,3136097,3135586,Yes,7.77,Pending,,Cold Call,Facebook,ok,Mid
DEAL328294,2022-09-13,CUST102804,BRK50322,PROP202788,9395291,9710293,Yes,10.41,Closed,2022-11-15,Email Campaign,Google Ads,see email,High
DEAL328295,2020-11-17,CUST102154,BRK50121,PROP202713,10139447,9985946,Yes,9.82,Pending,,Online Portal,Billboard,??,High
DEAL328296,2021-02-18,CUST103043,BRK50202,PROP203456,11827187,11819056,Yes,10.61,Closed,2021-03-28,Online Portal,Google Ads,na,High
DEAL328297,2025-04-10,CUST104813,BRK50227,PROP201913,6612216,6802759,No,8.88,Closed,2025-07-07,Online Portal,Google Ads,na,Mid
DEAL328298,2021-01-21,CUST100061,BRK50295,PROP206644,14348448,15438001,Yes,7.35,Closed,2021-03-10,Cold Call,Instagram,ok,Luxury
DEAL328299,2020-03-31,CUST103203,BRK50036,PROP200468,3475736,3392134,Yes,8.89,Closed,2020-04-12,Email Campaign,Newspaper,N/A,Mid
DEAL328300,2023-11-16,CUST101208,BRK50028,PROP201805,9567034,9303812,No,7.42,Closed,2023-12-23,Walk-in,Billboard,,High
DEAL328301,2025-08-15,CUST104647,BRK50417,PROP201385,12135862,11535174,Yes,8.59,Closed,2025-08-30,Cold Call,Billboard,,High
DEAL328302,2024-09-27,CUST100148,BRK50358,PROP207311,8946084,8827698,Yes,9.73,Pending,,Cold Call,Facebook,urgent,High
DEAL328303,2025-08-05,CUST102318,BRK50055,PROP205675,7759288,7541644,Yes,,Pending,,Social Media,Google Ads,??,Mid
DEAL328304,2020-03-29,CUST100783,BRK50015,PROP201488,12733291,13142263,Yes,9.16,Closed,2020-05-14,Walk-in,Instagram,client wants quick close,High
DEAL328305,2020-10-15,CUST102388,BRK50117,PROP205404,11377777,12270539,Yes,9.75,Closed,2020-10-27,Online Portal,Facebook,client wants quick close,High
DEAL328306,2019-01-30,CUST102253,BRK50303,PROP205354,12879387,12614732,Yes,10.27,Closed,2019-03-11,Referral,Broker Referral,ok,High
DEAL328307,2020-07-07,CUST101220,BRK50361,PROP202695,16024314,16400525,Yes,9.52,Closed,2020-09-01,Cold Call,Billboard,,Luxury
DEAL328308,2024-03-01,CUST102185,BRK50430,PROP200649,16323279,17114624,Yes,8.26,Closed,2024-03-24,Cold Call,Website,??,Luxury
DEAL328309,2018-09-26,CUST102113,BRK50467,PROP203985,9905216,9433687,Yes,7.23,Closed,2018-11-14,Email Campaign,Website,client wants quick close,High
DEAL328310,2019-08-16,CUST103328,BRK50212,PROP200203,8904202,8808993,No,,Cancelled,,Email Campaign,Facebook,client wants quick close,High
DEAL328311,2020-01-30,CUST103247,BRK50176,PROP204301,7400832,7952597,Yes,8.89,Closed,2020-03-24,Social Media,Billboard,see email,Mid
DEAL328312,2019-02-23,CUST101561,BRK50389,PROP202428,4316680,4352684,Yes,7.74,Closed,2019-03-20,Email Campaign,Billboard,N/A,Mid
DEAL328313,2018-04-10,CUST102896,BRK50128,PROP206123,5569943,5358430,Yes,8.62,Closed,2018-04-24,Online Portal,Google Ads,ok,Mid
DEAL328314,2019-02-27,CUST102394,BRK50103,PROP200439,6329144,6425085,Yes,,Closed,2019-04-16,Walk-in,Broker Referral,see email,Mid
DEAL328315,2020-06-15,CUST101941,BRK50258,PROP203182,9058473,9085187,No,10.27,Closed,2020-07-26,Online Portal,Instagram,??,High
DEAL328316,2020-06-12,CUST100519,BRK50409,PROP204766,8976571,8576125,No,10.26,Closed,2020-08-21,Social Media,Instagram,see email,High
DEAL328317,2022-12-22,CUST102546,BRK50001,PROP206113,9299268,9809638,Yes,9.73,Closed,2023-02-09,Referral,Newspaper,,High
DEAL328318,2020-03-07,CUST102698,BRK50137,PROP203595,15480517,16657555,Yes,9.76,Pending,,Email Campaign,Newspaper,,Luxury
DEAL328319,2024-12-25,CUST104543,BRK50182,PROP202098,6274917,6640812,Yes,7.37,Closed,2025-03-22,Email Campaign,Website,urgent,Mid
DEAL328320,2023-07-22,CUST100078,BRK50230,PROP205316,2199108,2113582,Yes,,Cancelled,,Social Media,Billboard,,Low
DEAL328321,2018-06-03,CUST101675,BRK50457,PROP200999,10646294,10652926,No,8.75,Cancelled,,Walk-in,Google Ads,urgent,High
DEAL328322,2024-02-25,CUST100276,BRK50226,PROP202625,8487205,8261572,Yes,9.07,Closed,2024-05-01,Online Portal,Broker Referral,urgent,High
DEAL328323,2024-04-25,CUST103889,BRK50209,PROP204510,8682284,8511720,Yes,7.49,Closed,2024-06-23,Referral,Google Ads,ok,High
DEAL328324,2022-01-07,CUST100636,BRK50406,PROP200793,6239511,6052423,Yes,,Cancelled,,Referral,Facebook,see email,Mid
DEAL328325,2023-03-10,CUST103863,BRK50172,PROP200131,11926495,12302051,No,8.52,Closed,2023-06-04,Email Campaign,Billboard,N/A,High
DEAL328326,2023-06-06,CUST104273,BRK50002,PROP201905,4803456,4699525,Yes,11.39,Cancelled,,Cold Call,Website,N/A,Mid
DEAL328327,2018-05-07,CUST104068,BRK50175,PROP202285,4708605,5079556,No,8.75,Closed,2018-07-09,Social Media,Google Ads,??,Mid
DEAL328328,2022-03-16,CUST104007,BRK50166,PROP201218,12176946,12948198,Yes,10.33,Closed,2022-05-26,Social Media,Newspaper,urgent,High
DEAL328329,2021-04-16,CUST102980,BRK50487,PROP203593,5313318,5297754,No,7.17,Closed,2021-05-22,Walk-in,Google Ads,urgent,Mid
DEAL328330,2024-06-06,CUST102413,BRK50173,PROP207436,9993479,10176453,No,10.14,Closed,2024-07-22,Email Campaign,Google Ads,??,High
DEAL328331,2024-04-22,CUST104914,BRK50114,PROP202432,7614025,7449472,Yes,7.03,Closed,2024-07-05,Online Portal,Broker Referral,ok,Mid
DEAL328332,2018-03-20,CUST103586,BRK50162,PROP203032,12797854,12594751,Yes,8.36,Cancelled,,Cold Call,Google Ads,client wants quick close,High
DEAL328333,2024-08-31,CUST100324,BRK50193,PROP203102,5021213,4772218,Yes,9.39,Closed,2024-10-06,Online Portal,Newspaper,??,Mid
DEAL328334,2020-08-29,CUST101903,BRK50325,PROP203889,1420896,1356676,Yes,9.45,Closed,2020-11-19,Social Media,Billboard,??,Low
DEAL328335,2018-01-29,CUST102259,BRK50424,PROP205758,10201830,10166481,Yes,7.86,Closed,2018-03-05,Walk-in,Instagram,ok,High
DEAL328336,2025-02-27,CUST104662,BRK50023,PROP205299,1634481,1679063,Yes,7.81,Closed,2025-05-06,Cold Call,Facebook,,Low
DEAL328337,2018-07-23,CUST103349,BRK50065,PROP206405,7613585,8179387,Yes,8.2,Closed,2018-08-25,Social Media,Newspaper,??,High
DEAL328338,2024-05-17,CUST104976,BRK50309,PROP207048,5156137,5264474,Yes,7.01,Closed,2024-06-30,Email Campaign,Instagram,urgent,Mid
DEAL328339,2022-02-19,CUST101296,BRK50333,PROP203684,8266604,8336606,Yes,,Closed,2022-04-27,Walk-in,Instagram,see email,High
DEAL328340,2020-06-03,CUST104305,BRK50187,PROP201993,11779169,12346163,Yes,9.56,Pending,,Social Media,Instagram,??,High
DEAL328341,2022-10-17,CUST104287,BRK50370,PROP200521,5272454,5490845,No,8.29,Closed,2022-12-07,Cold Call,Instagram,urgent,Mid
DEAL328342,2023-01-31,CUST100479,BRK50454,PROP205355,5528916,5309559,Yes,9.31,Pending,,Social Media,Instagram,client wants quick close,Mid
DEAL328343,2020-03-26,CUST100994,BRK50040,PROP203658,7638259,7684769,Yes,7.41,Closed,2020-05-13,Referral,Website,see email,Mid
DEAL328344,2022-07-28,CUST102188,BRK50183,PROP205146,4237944,4281436,Yes,7.5,Closed,2022-09-22,Cold Call,Google Ads,N/A,Mid
DEAL328345,2019-07-05,CUST101702,BRK50275,PROP201708,10624468,11355318,Yes,9.87,Closed,2019-08-27,Referral,Facebook,??,High
DEAL328346,2023-11-09,CUST104001,BRK50103,PROP204575,4560284,4384997,Yes,,Pending,,Walk-in,Broker Referral,ok,Mid
DEAL328347,2023-02-03,CUST104173,BRK50230,PROP201012,18043445,17917044,Yes,11.48,Closed,2023-03-19,Email Campaign,Newspaper,na,Luxury
DEAL328348,2020-03-04,CUST101680,BRK50042,PROP201128,9991065,10584225,Yes,9.63,Pending,,Walk-in,Billboard,client wants quick close,High
DEAL328349,2022-04-04,CUST103044,BRK50354,PROP202825,7713330,8037643,No,11.05,Pending,,Referral,Billboard,urgent,High
DEAL328350,2022-04-14,CUST101743,BRK50084,PROP205205,10452478,11130693,Yes,,Closed,2022-06-21,Walk-in,Website,na,High
DEAL328351,2025-03-13,CUST102207,BRK50145,PROP204178,5186084,5019821,Yes,10.98,Closed,2025-05-08,Referral,Google Ads,??,Mid
DEAL328352,2025-02-14,CUST100306,BRK50019,PROP203441,13288510,12689810,Yes,10.25,Closed,2025-04-30,Email Campaign,Instagram,client wants quick close,High
DEAL328353,2019-12-27,CUST102426,BRK50298,PROP202395,13410849,14137456,No,,Closed,2020-02-01,Social Media,Newspaper,ok,High
DEAL328354,2024-07-10,CUST102380,BRK50157,PROP205514,11338238,10824318,No,10.95,Closed,2024-09-14,Email Campaign,Website,,High
DEAL328355,2022-04-28,CUST103909,BRK50475,PROP202159,9640848,9869457,Yes,8.1,Closed,2022-05-30,Cold Call,Instagram,client wants quick close,High
DEAL328356,2024-10-23,CUST101620,BRK50274,PROP202918,8710661,9193130,No,9.22,Cancelled,,Referral,Billboard,,High
DEAL328357,2024-09-26,CUST103924,BRK50260,PROP205635,5674063,5457160,Yes,,Cancelled,,Referral,Facebook,client wants quick close,Mid
DEAL328358,2021-05-21,CUST103395,BRK50224,PROP204283,6497339,6201972,Yes,9.02,Cancelled,,Referral,Google Ads,??,Mid
DEAL328359,2021-01-11,CUST104004,BRK50013,PROP205118,13497634,13231900,Yes,9.31,Pending,,Referral,Billboard,urgent,High
DEAL328360,2024-01-25,CUST100421,BRK50320,PROP202971,10148333,10840339,No,10.98,Closed,2024-02-10,Walk-in,Newspaper,ok,High
DEAL328361,2025-02-22,CUST102369,BRK50488,PROP201293,8476719,8988053,No,7.15,Cancelled,,Walk-in,Instagram,client wants quick close,High
DEAL328362,2024-12-21,CUST100459,BRK50312,PROP202111,2213311,2314693,Yes,10.6,Pending,,Email Campaign,Instagram,see email,Low
DEAL328363,2019-06-03,CUST100733,BRK50433,PROP202250,8966614,8954852,Yes,8.19,Pending,,Referral,Google Ads,N/A,High
DEAL328364,2019-08-05,CUST103532,BRK50282,PROP202386,11744293,11979712,No,,Cancelled,,Social Media,Facebook,na,High
DEAL328365,2020-08-21,CUST102226,BRK50261,PROP205548,9294586,8926332,No,9.4,Closed,2020-11-02,Walk-in,Broker Referral,client wants quick close,High
DEAL328366,2022-07-06,CUST101226,BRK50276,PROP207805,13076875,13386893,Yes,,Pending,,Cold Call,Broker Referral,urgent,High
DEAL328367,2025-07-30,CUST104638,BRK50178,PROP202029,11437027,11921943,Yes,10.85,Closed,2025-08-11,Referral,Website,??,High
DEAL328368,2020-10-21,CUST101154,BRK50314,PROP207750,11638661,12003494,Yes,8.24,Pending,,Online Portal,Website,ok,High
DEAL328369,2018-04-25,CUST101411,BRK50187,PROP204032,16519364,17051066,Yes,11.37,Closed,2018-05-15,Referral,Facebook,client wants quick close,Luxury
DEAL328370,2024-02-17,CUST100017,BRK50363,PROP205104,4641242,4767875,No,9.11,Closed,2024-03-02,Cold Call,Facebook,na,Mid
DEAL328371,2025-02-25,CUST104884,BRK50015,PROP204756,11258523,11251834,Yes,9.5,Pending,,Social Media,Broker Referral,client wants quick close,High
DEAL328372,2019-12-21,CUST100595,BRK50173,PROP206275,11396496,,No,,Closed,2020-01-03,Email Campaign,Google Ads,client wants quick close,
DEAL328373,2022-05-23,CUST104762,BRK50240,PROP205618,5082887,,Yes,10.86,Closed,2022-06-26,Online Portal,Facebook,na,
DEAL328374,2019-02-12,CUST101727,BRK50191,PROP201646,4459174,4398544,Yes,11.4,Closed,2019-05-03,Walk-in,Google Ads,??,Mid
DEAL328375,2020-09-27,CUST100339,BRK50339,PROP206633,3902789,3794169,No,,Closed,2020-12-12,Walk-in,Google Ads,see email,Mid
DEAL328376,2019-06-10,CUST103710,BRK50157,PROP204908,10292872,10317601,Yes,,Pending,,Online Portal,Website,client wants quick close,High
DEAL328377,2024-05-02,CUST104578,BRK50472,PROP204670,8966503,8662271,Yes,10.34,Pending,,Walk-in,Website,urgent,High
DEAL328378,2020-06-25,CUST104434,BRK50058,PROP207992,6145519,6552387,No,8.49,Closed,2020-07-12,Email Campaign,Broker Referral,na,Mid
DEAL328379,2025-08-13,CUST101620,BRK50226,PROP201956,8771489,8984640,Yes,7.38,Closed,2025-09-14,Email Campaign,Instagram,urgent,High
DEAL328380,2024-09-25,CUST103445,BRK50047,PROP207132,5174351,5024039,No,10.82,Closed,2024-12-09,Cold Call,Broker Referral,??,Mid
DEAL328381,2025-04-05,CUST104848,BRK50281,PROP204552,8674689,8509072,No,9.6,Pending,,Social Media,Billboard,ok,High
DEAL328382,2019-07-19,CUST100125,BRK50254,PROP202560,4937173,4826498,Yes,9.87,Closed,2019-08-06,Walk-in,Instagram,client wants quick close,Mid
DEAL328383,2024-07-09,CUST104520,BRK50333,PROP206846,6466785,6541956,Yes,8.04,Closed,2024-07-21,Walk-in,Facebook,na,Mid
DEAL328384,2023-06-25,CUST101346,BRK50467,PROP205982,5839070,5678555,Yes,7.34,Closed,2023-08-13,Social Media,Broker Referral,urgent,Mid
DEAL328385,2018-09-07,CUST102432,BRK50243,PROP202553,6392105,6656210,Yes,,Pending,,Email Campaign,Billboard,N/A,Mid
DEAL328386,2024-09-04,CUST103219,BRK50149,PROP204090,17295775,18151208,Yes,7.76,Pending,,Online Portal,Google Ads,see email,Luxury
DEAL328387,2023-05-15,CUST100886,BRK50224,PROP204527,13354766,13803134,No,7.63,Cancelled,,Social Media,Newspaper,see email,High
DEAL328388,2019-12-01,CUST102559,BRK50335,PROP203852,4235878,4397874,Yes,7.87,Closed,2020-02-02,Walk-in,Facebook,client wants quick close,Mid
DEAL328389,2021-02-05,CUST100042,BRK50078,PROP207791,9820803,9817019,Yes,10.22,Closed,2021-03-01,Walk-in,Website,??,High
DEAL328390,2023-02-20,CUST100009,BRK50081,PROP206021,13615185,12972248,Yes,10.06,Closed,2023-05-10,Online Portal,Newspaper,urgent,High
DEAL328391,2021-08-31,CUST100209,BRK50469,PROP203488,7328394,7590901,Yes,,Pending,,Social Media,Google Ads,??,Mid
DEAL328392,2020-05-15,CUST103027,BRK50291,PROP201595,6798953,6624690,Yes,10.89,Cancelled,,Cold Call,Instagram,??,Mid
DEAL328393,2021-02-15,CUST102695,BRK50409,PROP206430,13652086,14467939,Yes,7.95,Pending,,Walk-in,Billboard,see email,High
DEAL328394,2019-05-08,CUST102937,BRK50496,PROP204090,16888276,,Yes,,Closed,2019-06-07,Referral,Instagram,ok,
DEAL328395,2025-04-11,CUST100705,BRK50009,PROP205982,5321959,5508523,No,9.02,Closed,2025-06-17,Cold Call,Google Ads,urgent,Mid
DEAL328396,2024-11-27,CUST101116,BRK50172,PROP207189,5546524,5323734,Yes,8.31,Closed,2025-01-23,Social Media,Facebook,??,Mid
DEAL328397,2022-04-18,CUST102118,BRK50142,PROP205249,7580467,7411927,No,8.16,Closed,2022-06-03,Online Portal,Website,,Mid
DEAL328398,2023-09-28,CUST101818,BRK50185,PROP207062,10779410,,Yes,9.64,Closed,2023-11-14,Email Campaign,Instagram,ok,
DEAL328399,2023-02-26,CUST100696,BRK50449,PROP203463,10879804,11491220,No,9.03,Pending,,Social Media,Google Ads,urgent,High
DEAL328400,2022-09-23,CUST101133,BRK50163,PROP207923,6086294,6388313,Yes,7.46,Closed,2022-12-07,Cold Call,Instagram,client wants quick close,Mid
DEAL328401,2019-10-23,CUST101519,BRK50241,PROP204198,9023812,8944004,No,,Pending,,Social Media,Google Ads,N/A,High
DEAL328402,2020-12-14,CUST104437,BRK50034,PROP201839,14921229,15798160,Yes,11.38,Closed,2021-01-31,Walk-in,Instagram,urgent,Luxury
DEAL328403,2025-03-29,CUST101932,BRK50281,PROP207547,5265304,5195493,No,10.49,Closed,2025-05-03,Email Campaign,Broker Referral,,Mid
DEAL328404,2024-10-20,CUST100687,BRK50202,PROP203832,4563580,4706199,Yes,9.62,Cancelled,,Cold Call,Google Ads,N/A,Mid
DEAL328405,2021-10-28,CUST102994,BRK50256,PROP207216,7010591,7037228,Yes,10.02,Closed,2021-11-26,Email Campaign,Broker Referral,N/A,Mid
DEAL328406,2020-09-04,CUST101379,BRK50388,PROP202238,10507415,10460949,Yes,7.6,Closed,2020-11-16,Walk-in,Billboard,N/A,High
DEAL328407,2021-10-12,CUST100215,BRK50231,PROP207649,9042540,8982269,No,,Closed,2021-12-19,Email Campaign,Instagram,ok,High
DEAL328408,2023-04-01,CUST104519,BRK50273,PROP201784,6729378,6919097,Yes,8.49,Closed,2023-04-29,Social Media,Billboard,na,Mid
DEAL328409,2025-07-19,CUST101171,BRK50069,PROP202380,11274931,11007137,Yes,-1.0,Closed,2025-08-23,Cold Call,Newspaper,,High
DEAL328410,2022-07-07,CUST103044,BRK50122,PROP200983,4952313,4904295,Yes,-1.0,Closed,2022-09-03,Email Campaign,Newspaper,client wants quick close,Mid
DEAL328411,2019-12-04,CUST101219,BRK50488,PROP205608,8113398,8153611,Yes,10.13,Cancelled,,Social Media,Website,ok,High
DEAL328412,2023-05-08,CUST104748,BRK50009,PROP202290,4927049,5062109,Yes,,Closed,2023-07-01,Cold Call,Broker Referral,,Mid
DEAL328413,2021-09-14,CUST100384,BRK50343,PROP203831,10697169,11009287,Yes,8.04,Pending,,Cold Call,Broker Referral,urgent,High
DEAL328414,2021-02-24,CUST101330,BRK50229,PROP200644,4765973,4781578,Yes,11.12,Cancelled,,Walk-in,Facebook,see email,Mid
DEAL328415,2020-05-05,CUST103880,BRK50219,PROP204628,11116404,11100830,Yes,,Closed,2020-05-31,Referral,Instagram,N/A,High
DEAL328416,2023-12-17,CUST104039,BRK50371,PROP205012,8409811,8116367,Yes,10.11,Cancelled,,Walk-in,Broker Referral,,High
DEAL328417,2022-01-16,CUST103478,BRK50246,PROP202934,13660396,14743966,No,7.38,Cancelled,,Cold Call,Newspaper,N/A,High
DEAL328418,2020-07-09,CUST104074,BRK50244,PROP206782,9337211,10046378,No,11.46,Pending,,Email Campaign,Website,client wants quick close,High
DEAL328419,2018-03-21,CUST102318,BRK50349,PROP204756,11130831,11250096,No,,Pending,,Online Portal,Broker Referral,see email,High
DEAL328420,2019-02-10,CUST100511,BRK50019,PROP205165,4802464,4611635,Yes,10.97,Closed,2019-02-28,Referral,Facebook,urgent,Mid
DEAL328421,2020-08-03,CUST100450,BRK50060,PROP203408,10731280,10795237,Yes,10.22,Cancelled,,Walk-in,Instagram,urgent,High
DEAL328422,2024-06-08,CUST102829,BRK50134,PROP206603,5238347,5124419,Yes,10.0,Closed,2024-06-23,Social Media,Website,N/A,Mid
DEAL328423,2018-12-14,CUST102343,BRK50312,PROP200394,7449169,7190875,Yes,11.39,Closed,2019-01-24,Referral,Facebook,urgent,Mid
DEAL328424,2021-09-10,CUST100619,BRK50051,PROP206722,1527508,1493918,Yes,8.62,Closed,2021-11-06,Email Campaign,Newspaper,N/A,Low
DEAL328425,2020-03-07,CUST100947,BRK50288,PROP201224,5800803,5842019,Yes,7.33,Cancelled,,Social Media,Billboard,ok,Mid
DEAL328426,2024-11-28,CUST103926,BRK50244,PROP201505,13241197,13886198,No,10.21,Cancelled,,Social Media,Billboard,urgent,High
DEAL328427,2024-08-05,CUST101882,BRK50360,PROP207612,8200942,7806498,No,8.26,Pending,,Cold Call,Instagram,see email,Mid
DEAL328428,2023-07-17,CUST101329,BRK50268,PROP204422,6511347,6348580,Yes,9.3,Pending,,Social Media,Google Ads,urgent,Mid
DEAL328429,2022-12-26,CUST104815,BRK50417,PROP200753,7601959,,Yes,9.89,Closed,2023-03-07,Online Portal,Website,,
DEAL328430,2024-04-01,CUST101778,BRK50403,PROP207869,8086798,8413243,Yes,7.86,Closed,2024-06-29,Walk-in,Google Ads,na,High
DEAL328431,2020-06-17,CUST103494,BRK50336,PROP200522,8955307,8665797,Yes,8.73,Pending,,Walk-in,Newspaper,urgent,High
DEAL328432,2019-01-03,CUST104611,BRK50239,PROP204355,2667977,2828948,Yes,10.16,Closed,2019-02-27,Cold Call,Broker Referral,client wants quick close,Low
DEAL328433,2020-02-06,CUST102580,BRK50393,PROP206288,7004321,7306331,No,,Closed,2020-04-27,Social Media,Facebook,see email,Mid
DEAL328434,2021-10-27,CUST103524,BRK50001,PROP204321,12653558,13390895,Yes,8.18,Closed,2021-11-07,Email Campaign,Website,client wants quick close,High
DEAL328435,2019-04-12,CUST100137,BRK50269,PROP201201,11161380,11017478,No,11.07,Pending,,Email Campaign,Billboard,client wants quick close,High
DEAL328436,2024-07-20,CUST104780,BRK50224,PROP206190,11029773,10516792,Yes,10.08,Closed,2024-08-17,Online Portal,Broker Referral,??,High
DEAL328437,2022-05-14,CUST100404,BRK50233,PROP207169,12626915,13263056,Yes,,Cancelled,,Walk-in,Broker Referral,,High
