property_id,age_years,condition,hoa_fee,energy_rating,school_score,walk_score,amenity_CCTV,amenity_Club House,amenity_Garden,amenity_Gym,amenity_Intercom,amenity_Lift,amenity_Parking,amenity_Play Area,amenity_Pool,amenity_Power Backup,amenity_Security,amenity_Wifi
PROP206708,3.0,Needs Renovation,2585.0,A,92.0,89.0,0,0,0,1,0,1,1,0,0,0,0,0
PROP206709,36.0,Old,4587.0,C,78.0,46.0,0,0,0,1,0,0,0,0,1,1,0,1
PROP206710,36.0,Old,2480.0,E,73.0,86.0,0,0,1,1,0,1,0,1,0,1,0,0
PROP206711,26.0,New,2334.0,D,92.0,66.0,0,0,0,0,1,0,1,0,0,1,0,1
PROP206712,24.0,Good,2480.0,D,,60.0,0,0,0,1,0,1,1,0,0,1,0,0
PROP206713,16.0,New,3886.0,F,59.0,56.0,0,0,1,0,0,1,0,0,1,1,1,0
PROP206714,19.0,Needs Renovation,934.0,A,90.0,64.0,0,0,1,0,0,1,0,0,1,0,0,0
PROP206715,39.0,Needs Renovation,2117.0,C,76.0,65.0,0,1,0,0,0,0,0,1,0,0,0,1
PROP206716,9.0,Good,1834.0,D,64.0,92.0,1,0,0,0,0,1,0,0,1,1,0,0
PROP206717,,Old,2948.0,C,88.0,93.0,0,0,0,0,0,1,1,0,1,0,0,0
PROP206718,6.0,Old,2638.0,E,45.0,84.0,1,0,0,1,0,0,0,0,1,0,1,0
PROP206719,31.0,New,1687.0,F,46.0,91.0,0,1,0,1,1,0,1,0,0,0,1,0
PROP206720,29.0,Needs Renovation,363.0,C,99.0,59.0,0,0,0,1,1,0,0,0,1,0,1,0
PROP206721,21.0,New,2691.0,C,,51.0,0,0,1,0,0,0,0,0,1,0,0,0
PROP206722,32.0,Old,1323.0,D,98.0,91.0,0,1,0,1,0,0,1,0,1,0,1,0
PROP206723,8.0,Old,3192.0,E,40.0,51.0,0,1,0,0,0,1,1,1,1,0,0,0
PROP206724,15.0,Good,2537.0,E,84.0,48.0,0,1,1,1,1,0,0,0,0,0,1,0
PROP206725,17.0,New,1100.0,F,,74.0,0,1,0,0,0,0,0,0,0,0,1,0
PROP206726,2.0,Needs Renovation,5108.0,D,89.0,49.0,0,0,0,0,1,0,0,0,1,0,0,0
PROP206727,26.0,New,3000.0,B,76.0,58.0,1,1,1,1,0,0,0,0,1,0,0,0
PROP206728,22.0,New,2157.0,D,45.0,42.0,0,1,0,1,0,1,1,0,0,0,0,0
PROP206729,16.0,Old,2480.0,E,77.0,83.0,1,0,1,0,1,0,0,0,0,1,0,0
PROP206730,7.0,Needs Renovation,2052.0,E,50.0,66.0,0,0,1,1,1,0,0,0,0,0,1,0
PROP206731,29.0,Needs Renovation,2480.0,A,84.0,55.0,1,0,1,0,0,1,0,1,0,0,0,1
PROP206732,15.0,Old,2126.0,F,59.0,84.0,0,1,0,0,1,0,1,0,0,1,1,0
PROP206733,27.0,Old,713.0,E,80.0,42.0,1,0,0,0,0,0,0,0,0,1,0,0
PROP206734,4.0,Old,4094.0,C,,49.0,0,0,0,1,0,0,1,0,0,0,0,0
PROP206735,0.0,Needs Renovation,1472.0,A,,41.0,1,1,0,0,0,1,0,0,0,0,0,1
PROP206736,5.0,Old,2892.0,A,,94.0,0,0,0,0,1,0,0,0,0,1,0,0
PROP206737,16.0,Old,53.0,E,,71.0,0,0,1,0,0,0,0,1,0,1,0,1
PROP206738,0.0,Needs Renovation,644.0,C,93.0,42.0,0,1,0,0,0,0,0,0,0,0,1,0
PROP206739,36.0,Old,4039.0,D,,93.0,0,0,1,0,0,0,1,0,0,0,1,0
PROP206740,0.0,Good,1208.0,C,51.0,66.0,0,0,1,0,0,1,0,1,1,1,0,0
PROP206741,36.0,New,2341.0,D,77.0,53.0,0,1,0,0,0,0,1,1,0,0,1,1
PROP206742,26.0,New,1918.0,B,69.0,65.0,0,0,0,0,1,0,0,1,0,0,0,1
PROP206743,5.0,Old,840.0,E,84.0,,1,0,0,0,0,1,0,0,0,1,0,1
PROP206744,21.0,New,1027.0,F,51.0,67.0,0,0,1,1,1,0,1,0,0,1,0,0
PROP206745,31.0,Old,899.0,F,65.0,89.0,0,1,0,0,0,1,0,1,0,1,0,0
PROP206746,38.0,New,2614.0,E,66.0,45.0,0,0,0,0,1,0,0,0,0,0,0,1
PROP206747,18.0,New,3151.0,A,82.0,94.0,1,0,0,0,0,0,0,0,0,0,1,0
PROP206748,29.0,Needs Renovation,2305.0,A,76.0,69.0,0,0,0,1,1,1,0,0,0,0,0,1
PROP206749,35.0,Needs Renovation,5245.0,E,44.0,88.0,0,0,0,1,0,1,0,0,0,0,0,1
PROP206750,15.0,New,2248.0,D,86.0,64.0,1,0,0,0,0,0,1,0,1,0,1,0
PROP206751,11.0,New,2974.0,F,50.0,86.0,1,1,0,1,0,1,0,0,0,0,1,0
PROP206752,35.0,Good,0.0,D,65.0,90.0,0,0,1,0,0,0,0,0,1,0,0,0
PROP206753,25.0,Old,1753.0,C,64.0,,0,0,0,1,1,0,0,0,0,0,0,0
PROP206754,34.0,Good,4905.0,E,90.0,46.0,0,0,0,0,1,1,0,1,0,0,0,0
PROP206755,13.0,Old,3359.0,A,66.0,51.0,0,0,0,0,0,1,1,0,1,0,1,0
PROP206756,12.0,Good,1805.0,B,71.0,55.0,1,1,0,0,0,1,1,0,0,0,0,0
PROP206757,24.0,Old,2440.0,B,96.0,88.0,0,1,0,0,1,1,0,0,1,0,1,0
PROP206758,1.0,New,1379.0,A,65.0,32.0,1,0,0,0,1,1,0,0,1,0,0,0
PROP206759,3.0,New,2480.0,A,41.0,58.0,1,0,1,1,0,0,1,0,0,0,1,0
PROP206760,12.0,Old,2674.0,B,58.0,70.0,1,0,0,0,0,0,1,0,0,0,0,0
PROP206761,18.0,Needs Renovation,2480.0,E,66.0,76.0,1,0,0,1,0,0,0,0,0,1,0,0
PROP206762,5.0,Old,4634.0,C,53.0,44.0,0,1,0,0,0,1,0,0,0,0,0,0
PROP206763,10.0,Old,2565.0,C,73.0,55.0,0,0,0,0,0,0,1,1,0,0,1,0
PROP206764,6.0,New,3686.0,A,70.0,57.0,0,1,0,1,0,0,0,1,0,0,0,1
PROP206765,6.0,Needs Renovation,3051.0,E,73.0,90.0,0,1,1,0,0,0,0,0,1,0,1,0
PROP206766,21.0,New,3127.0,C,42.0,57.0,0,0,0,0,1,0,1,1,0,0,0,0
PROP206767,15.0,Good,2480.0,D,44.0,64.0,0,0,1,1,1,1,0,0,0,0,0,1
PROP206768,18.0,Old,2401.0,D,78.0,86.0,0,0,1,0,1,1,0,0,0,0,0,1
PROP206769,39.0,New,367.0,B,56.0,57.0,0,0,1,0,0,0,0,0,0,0,0,1
PROP206770,29.0,Needs Renovation,3037.0,D,40.0,31.0,0,0,0,1,0,1,0,1,0,0,0,0
PROP206771,,Old,2531.0,C,76.0,55.0,0,0,0,1,0,0,0,0,1,0,0,0
PROP206772,34.0,Needs Renovation,2480.0,B,89.0,57.0,1,0,0,0,0,0,0,1,0,0,0,0
PROP206773,3.0,Good,3510.0,C,88.0,32.0,0,1,0,0,0,0,1,0,1,1,0,1
PROP206774,38.0,Good,2148.0,C,41.0,86.0,0,0,0,1,1,1,0,0,0,1,0,1
PROP206775,11.0,Old,3586.0,B,84.0,73.0,0,1,0,1,0,0,0,1,0,0,0,0
PROP206776,21.0,Good,2480.0,F,58.0,,0,0,0,0,0,1,1,1,0,0,0,1
PROP206777,12.0,Needs Renovation,3268.0,F,60.0,75.0,1,1,0,1,1,0,0,0,0,0,0,0
PROP206778,32.0,Good,2577.0,B,70.0,42.0,0,0,0,0,0,1,0,1,0,0,0,0
PROP206779,6.0,New,2480.0,C,75.0,83.0,0,1,0,0,0,0,0,0,0,0,0,1
PROP206780,16.0,Good,1899.0,E,67.0,95.0,1,0,0,0,0,0,0,1,1,0,1,0
PROP206781,20.0,Old,2370.0,D,84.0,97.0,0,0,0,0,1,0,1,0,1,1,1,0
PROP206782,6.0,Good,2308.0,D,96.0,42.0,0,1,0,0,0,0,0,1,0,1,1,0
PROP206783,14.0,New,2696.0,E,94.0,89.0,0,0,1,0,0,0,1,1,0,0,0,0
PROP206784,,Good,1828.0,D,65.0,42.0,0,0,0,0,0,1,1,1,1,0,0,0
PROP206785,29.0,Needs Renovation,549.0,F,76.0,44.0,0,1,1,0,1,1,0,0,1,0,0,0
PROP206786,35.0,Old,3789.0,D,90.0,65.0,0,1,0,1,0,1,0,0,1,1,0,0
PROP206787,30.0,Good,1680.0,A,68.0,95.0,0,1,0,1,0,0,0,1,1,0,0,0
PROP206788,30.0,Old,2002.0,A,95.0,97.0,0,1,0,1,0,0,1,0,0,0,1,1
PROP206789,18.0,Good,1551.0,F,93.0,35.0,0,1,0,0,0,0,1,1,0,1,0,0
PROP206790,39.0,Old,1875.0,B,92.0,89.0,0,1,0,0,0,0,0,1,0,1,0,0
PROP206791,34.0,Needs Renovation,1153.0,E,82.0,97.0,0,0,1,1,1,0,0,1,0,1,0,0
PROP206792,0.0,Old,888.0,A,52.0,54.0,0,0,0,0,1,1,1,1,0,0,1,0
PROP206793,7.0,Good,2488.0,E,47.0,65.0,0,0,0,1,1,0,0,1,0,0,0,0
PROP206794,27.0,Old,2638.0,C,60.0,34.0,0,1,0,0,0,0,0,0,0,0,1,0
PROP206795,28.0,Needs Renovation,2480.0,F,92.0,63.0,0,0,0,1,0,0,0,1,1,0,1,0
PROP206796,39.0,New,2664.0,C,47.0,75.0,0,0,0,0,1,0,0,0,0,0,1,1
PROP206797,35.0,New,889.0,E,,74.0,0,1,0,0,0,0,1,0,0,0,0,0
PROP206798,20.0,Needs Renovation,2102.0,D,54.0,68.0,0,1,0,0,0,1,0,0,0,1,1,0
PROP206799,24.0,New,2283.0,B,49.0,81.0,0,0,1,1,1,1,0,0,0,0,0,1
PROP206800,25.0,Good,5049.0,A,83.0,58.0,0,0,0,0,1,0,1,0,0,0,0,0
PROP206801,5.0,Old,2030.0,D,89.0,32.0,0,0,0,0,0,1,0,1,0,0,0,0
PROP206802,25.0,Old,3641.0,B,44.0,41.0,0,0,0,0,0,1,1,0,0,0,1,0
PROP206803,31.0,Needs Renovation,1716.0,A,90.0,33.0,0,0,0,0,1,0,1,0,0,1,0,0
PROP206804,28.0,Good,1420.0,C,82.0,56.0,1,0,0,0,0,0,0,0,0,0,1,0
PROP206805,11.0,New,2972.0,F,50.0,31.0,0,0,0,0,1,0,0,0,1,0,1,1
PROP206806,14.0,Good,1686.0,D,78.0,39.0,0,0,1,0,0,0,0,1,0,0,0,0
PROP206807,15.0,Good,2249.0,C,43.0,74.0,0,1,0,0,0,0,0,1,1,0,0,0
PROP206808,21.0,Good,3253.0,F,51.0,45.0,0,0,1,1,0,0,0,0,0,0,0,1
PROP206809,34.0,Good,1562.0,D,89.0,84.0,0,0,1,1,0,0,0,0,1,0,1,1
PROP206810,39.0,Needs Renovation,2726.0,D,83.0,69.0,1,0,1,0,0,1,1,0,0,0,0,0
PROP206811,10.0,Old,1989.0,D,67.0,30.0,1,1,1,0,0,0,1,0,0,0,0,0
PROP206812,11.0,Needs Renovation,2273.0,A,99.0,77.0,0,1,0,0,0,0,0,1,1,1,1,0
PROP206813,16.0,New,2652.0,C,66.0,44.0,0,1,0,0,0,0,0,0,1,0,0,0
PROP206814,17.0,Old,3409.0,C,58.0,86.0,0,0,0,0,0,0,0,1,1,0,1,0
PROP206815,,Needs Renovation,2954.0,C,98.0,90.0,0,0,0,1,0,0,0,0,1,1,0,0
PROP206816,3.0,Good,2951.0,C,,60.0,0,1,0,0,0,0,0,1,0,0,0,0
PROP206817,24.0,Needs Renovation,3879.0,C,50.0,42.0,0,0,0,1,1,0,1,1,0,0,0,1
PROP206818,36.0,Good,0.0,B,48.0,90.0,0,1,0,0,0,0,0,1,0,1,0,1
PROP206819,8.0,New,3374.0,E,80.0,64.0,0,1,0,0,0,0,0,0,0,1,0,1
PROP206820,6.0,Needs Renovation,732.0,F,73.0,62.0,0,0,0,0,1,1,1,0,1,0,0,0
PROP206821,38.0,Good,1665.0,F,71.0,60.0,1,0,0,1,0,0,1,0,0,0,0,0
PROP206822,11.0,Good,3273.0,E,,87.0,1,1,0,0,1,0,0,0,0,0,0,0
PROP206823,28.0,New,3422.0,C,85.0,38.0,1,1,0,0,0,1,1,0,0,0,0,1
PROP206824,2.0,New,1450.0,C,44.0,92.0,0,1,0,0,0,0,0,0,0,0,1,0
PROP206825,29.0,Old,3496.0,B,84.0,69.0,0,1,0,0,0,0,0,0,0,1,0,0
PROP206826,33.0,Needs Renovation,2619.0,E,79.0,54.0,1,1,0,0,1,0,1,0,0,1,0,0
PROP206827,39.0,Old,2480.0,B,81.0,78.0,1,1,1,0,1,0,0,0,0,0,0,0
PROP206828,27.0,Old,3153.0,C,93.0,76.0,0,0,0,1,0,1,0,0,1,0,0,1
PROP206829,37.0,Needs Renovation,4654.0,C,74.0,,1,0,0,0,0,0,0,1,1,0,0,1
PROP206830,5.0,Old,1263.0,D,71.0,74.0,0,0,0,0,1,0,1,0,0,0,0,0
PROP206831,5.0,Good,4042.0,C,49.0,74.0,0,1,0,1,0,0,0,0,0,0,1,0
PROP206832,0.0,Needs Renovation,2444.0,D,68.0,60.0,0,0,0,0,1,1,0,0,1,0,1,1
PROP206833,12.0,Old,3101.0,A,68.0,79.0,1,0,0,0,1,1,0,0,0,0,0,1
PROP206834,5.0,New,2079.0,D,68.0,91.0,0,0,0,1,0,1,0,0,0,0,0,0
PROP206835,6.0,New,2295.0,A,59.0,54.0,1,0,1,0,1,1,0,0,0,0,0,0
PROP206836,25.0,New,0.0,E,,,0,0,0,0,1,0,1,0,1,0,0,0
PROP206837,36.0,Old,3641.0,B,62.0,94.0,0,1,0,0,0,1,0,0,0,0,0,1
PROP206838,29.0,New,3558.0,D,93.0,85.0,1,0,0,0,0,0,0,0,0,1,0,0
PROP206839,,Good,2925.0,F,54.0,54.0,0,1,0,0,0,0,0,1,0,0,0,1
PROP206840,,Old,2716.0,C,67.0,91.0,1,1,0,0,1,0,0,0,0,0,0,1
PROP206841,35.0,New,2540.0,B,40.0,63.0,0,0,1,1,0,0,1,0,0,1,0,0
PROP206842,37.0,Old,2480.0,C,62.0,44.0,0,0,0,1,0,0,0,0,0,1,0,0
PROP206843,37.0,Old,2340.0,A,94.0,71.0,1,0,0,0,0,1,1,0,1,0,0,0
PROP206844,22.0,Needs Renovation,1308.0,A,93.0,66.0,0,0,0,1,1,0,0,0,0,0,0,0
PROP206845,29.0,Good,1881.0,E,42.0,45.0,0,1,0,0,1,0,0,1,0,1,1,0
PROP206846,38.0,Needs Renovation,2612.0,D,76.0,74.0,0,1,1,1,0,0,1,0,0,0,0,0
PROP206847,4.0,Needs Renovation,4704.0,F,79.0,63.0,1,0,0,0,0,0,0,0,0,0,0,1
PROP206848,12.0,Old,3171.0,D,88.0,,0,0,0,0,0,0,1,0,1,1,0,0
PROP206849,7.0,Needs Renovation,3260.0,F,77.0,63.0,0,0,0,0,0,1,0,0,1,1,0,0
PROP206850,35.0,Good,1276.0,D,67.0,66.0,1,0,0,0,1,1,0,0,1,1,0,0
PROP206851,19.0,Good,2035.0,F,69.0,99.0,1,0,0,1,0,0,1,0,1,0,0,1
PROP206852,9.0,Needs Renovation,2457.0,C,81.0,76.0,0,1,0,0,0,0,0,1,1,0,1,1
PROP206853,12.0,Old,650.0,C,71.0,67.0,0,0,0,1,0,0,0,0,0,1,0,0
PROP206854,37.0,Good,2033.0,F,76.0,94.0,0,0,0,0,0,1,0,0,1,1,0,0
PROP206855,29.0,Good,1412.0,D,59.0,60.0,1,0,0,1,0,0,1,1,0,0,0,1
PROP206856,20.0,Good,1477.0,E,53.0,30.0,0,0,0,0,1,0,0,0,1,0,1,0
PROP206857,28.0,Needs Renovation,2592.0,E,44.0,31.0,0,0,0,0,0,0,1,1,0,1,0,1
PROP206858,21.0,Good,3219.0,E,,79.0,0,0,0,0,1,0,0,0,1,0,0,0
PROP206859,27.0,New,1165.0,D,63.0,40.0,0,0,0,0,0,1,0,0,0,0,1,0
PROP206860,29.0,Good,2462.0,A,58.0,86.0,0,0,0,0,0,0,1,0,1,0,1,1
PROP206861,36.0,Needs Renovation,2480.0,E,,91.0,0,0,0,1,1,0,1,0,1,0,0,0
PROP206862,10.0,Needs Renovation,1982.0,A,81.0,59.0,0,1,0,0,0,1,1,0,0,0,0,1
PROP206863,0.0,Old,841.0,A,43.0,76.0,0,0,0,0,0,0,1,0,0,0,1,0
PROP206864,36.0,Needs Renovation,1433.0,D,45.0,86.0,1,1,0,0,0,1,0,0,0,0,0,1
PROP206865,25.0,New,2131.0,D,45.0,63.0,0,0,0,0,0,0,0,0,1,0,1,0
PROP206866,39.0,Good,562.0,D,82.0,,0,1,0,0,0,0,1,1,0,0,0,0
PROP206867,19.0,Needs Renovation,3329.0,E,85.0,38.0,0,0,1,0,0,0,0,0,1,1,0,1
PROP206868,,Good,3469.0,C,92.0,93.0,1,1,0,0,0,0,0,0,1,0,0,0
PROP206869,16.0,New,1806.0,B,47.0,56.0,1,0,1,0,0,0,1,0,0,0,1,1
PROP206870,36.0,Needs Renovation,4677.0,B,94.0,99.0,1,0,0,0,1,1,1,0,0,1,0,0
PROP206871,28.0,New,3662.0,B,42.0,33.0,1,1,0,0,0,0,0,0,0,0,0,1
PROP206872,39.0,Good,1793.0,D,44.0,68.0,0,0,1,0,1,0,0,0,0,1,1,1
PROP206873,32.0,New,3367.0,A,63.0,91.0,1,1,0,0,1,0,1,0,0,0,0,1
PROP206874,25.0,Old,2480.0,D,41.0,,0,0,0,0,0,1,1,0,0,0,1,0
PROP206875,7.0,Old,3851.0,D,74.0,90.0,0,1,0,1,0,0,0,0,0,0,1,1
PROP206876,34.0,Good,2412.0,D,78.0,79.0,1,1,0,0,0,1,1,0,1,0,0,0
PROP206877,37.0,Good,1547.0,B,47.0,59.0,1,0,1,0,0,0,0,0,1,0,1,0
PROP206878,26.0,New,1994.0,D,40.0,86.0,1,1,0,0,0,1,1,0,0,1,0,0
PROP206879,20.0,Old,4131.0,A,79.0,93.0,0,0,0,0,0,0,1,0,0,0,0,1
PROP206880,19.0,Good,3149.0,C,68.0,77.0,1,0,1,1,0,0,0,1,0,1,0,0
PROP206881,4.0,Needs Renovation,5100.0,D,88.0,59.0,0,1,0,1,0,0,0,0,0,0,0,0
PROP206882,1.0,New,2709.0,F,95.0,74.0,0,0,1,1,0,0,0,0,1,1,0,1
PROP206883,33.0,New,994.0,E,45.0,38.0,0,0,0,0,0,1,0,0,1,0,1,1
PROP206884,4.0,New,1725.0,F,94.0,63.0,0,0,0,0,1,0,0,0,0,0,1,0
PROP206885,32.0,Old,2126.0,A,91.0,66.0,0,0,0,0,0,1,0,1,0,0,0,0
PROP206886,38.0,Old,2480.0,B,91.0,,1,0,0,1,0,0,0,1,0,1,0,0
PROP206887,24.0,Good,1892.0,B,77.0,45.0,0,0,0,1,1,1,0,0,0,0,0,0
PROP206888,0.0,Good,876.0,D,77.0,37.0,0,0,0,0,0,0,0,0,1,0,1,1
PROP206889,6.0,Good,808.0,A,92.0,87.0,0,0,0,0,0,0,0,0,0,0,1,1
PROP206890,20.0,New,3181.0,E,89.0,33.0,1,0,0,0,0,0,0,0,1,1,0,0
PROP206891,39.0,Old,4385.0,B,91.0,63.0,1,1,0,1,0,0,0,0,0,0,0,0
PROP206892,10.0,New,3979.0,A,52.0,62.0,1,0,0,0,0,0,0,1,0,1,1,0
PROP206893,6.0,Good,1968.0,F,59.0,99.0,0,0,0,0,0,1,0,1,1,0,0,0
PROP206894,30.0,Old,3601.0,B,76.0,44.0,0,1,0,1,1,1,0,0,1,0,0,0
PROP206895,36.0,Needs Renovation,1321.0,A,63.0,97.0,0,0,0,0,0,1,1,0,0,0,0,0
PROP206896,28.0,Old,1879.0,C,79.0,84.0,0,1,0,1,1,0,1,0,0,0,0,1
PROP206897,2.0,Needs Renovation,5006.0,D,81.0,76.0,1,0,0,0,1,0,1,0,0,0,0,0
PROP206898,29.0,Needs Renovation,3618.0,F,75.0,75.0,1,0,0,0,0,0,0,1,1,0,0,1
PROP206899,24.0,New,2769.0,A,41.0,95.0,1,0,0,0,1,0,0,0,0,1,0,0
PROP206900,37.0,Old,1648.0,F,78.0,83.0,1,0,1,1,0,0,0,0,1,0,0,0
PROP206901,9.0,Good,3023.0,C,,68.0,0,0,0,1,0,0,1,0,0,0,0,0
PROP206902,34.0,New,1726.0,E,50.0,64.0,0,1,0,0,0,0,0,1,0,0,1,0
PROP206903,11.0,New,2480.0,C,90.0,,1,0,0,0,0,1,0,1,0,0,0,0
PROP206904,8.0,Good,3610.0,E,95.0,45.0,0,0,0,0,1,0,0,1,0,0,0,0
PROP206905,34.0,New,5838.0,C,59.0,37.0,0,1,1,1,0,1,1,0,0,0,0,0
PROP206906,2.0,Old,2845.0,F,78.0,,0,0,0,0,0,1,1,0,0,0,0,1
PROP206907,30.0,New,3833.0,E,62.0,76.0,0,0,1,0,0,0,0,0,0,0,1,0
PROP206908,21.0,Good,3857.0,B,67.0,33.0,0,0,0,0,0,0,0,1,0,0,0,1
PROP206909,26.0,Needs Renovation,0.0,C,,49.0,0,0,0,0,0,0,1,0,0,0,1,0
PROP206910,10.0,Good,2712.0,D,97.0,74.0,0,0,0,1,0,0,0,1,0,0,0,1
PROP206911,29.0,Old,1997.0,B,56.0,83.0,0,0,1,0,0,0,0,0,0,0,0,1
PROP206912,5.0,Old,2981.0,D,87.0,49.0,0,0,0,1,1,0,1,0,0,0,1,0
PROP206913,16.0,Needs Renovation,3053.0,B,54.0,62.0,1,0,0,0,0,0,0,1,0,1,0,1
PROP206914,19.0,Old,714.0,A,87.0,54.0,0,0,1,0,0,1,0,0,0,0,0,0
PROP206915,5.0,Needs Renovation,2573.0,D,90.0,34.0,1,0,0,0,0,0,0,1,1,0,0,1
PROP206916,11.0,Needs Renovation,382.0,F,82.0,50.0,0,0,0,1,1,0,0,1,0,0,1,0
PROP206917,9.0,Good,3281.0,B,,86.0,1,0,1,0,0,1,0,1,0,1,0,0
PROP206918,3.0,Needs Renovation,1313.0,B,49.0,80.0,0,0,0,0,0,0,1,0,0,1,0,0
PROP206919,12.0,New,3273.0,F,90.0,66.0,0,0,0,1,0,0,0,1,0,0,1,0
PROP206920,24.0,New,2178.0,C,47.0,33.0,1,0,0,0,0,0,0,0,1,0,1,0
PROP206921,30.0,Needs Renovation,4004.0,A,,61.0,1,1,0,0,0,0,0,0,1,0,1,1
PROP206922,9.0,Needs Renovation,2593.0,B,52.0,53.0,0,0,0,1,1,1,1,0,0,0,0,0
PROP206923,10.0,New,1837.0,D,85.0,91.0,0,1,0,0,1,1,1,0,0,0,0,0
PROP206924,0.0,Good,2480.0,D,93.0,,0,0,1,1,0,0,0,0,0,0,0,0
PROP206925,,Good,2851.0,B,,47.0,1,0,0,1,0,0,1,0,1,0,0,0
PROP206926,1.0,Needs Renovation,0.0,B,95.0,44.0,0,0,0,0,0,1,0,0,1,0,0,0
PROP206927,31.0,Good,1654.0,A,47.0,70.0,0,0,0,1,0,0,1,0,0,0,0,0
PROP206928,26.0,Needs Renovation,1587.0,E,89.0,60.0,0,0,0,1,0,1,0,0,0,0,0,0
PROP206929,11.0,Needs Renovation,2602.0,F,57.0,74.0,0,0,1,0,0,0,1,1,0,0,0,0
PROP206930,24.0,Needs Renovation,3435.0,D,52.0,60.0,1,0,1,1,1,0,0,0,0,0,1,0
PROP206931,11.0,Good,3543.0,E,66.0,72.0,0,0,0,1,0,0,0,0,0,0,1,0
PROP206932,22.0,Good,3012.0,F,62.0,66.0,0,0,0,0,1,1,0,0,0,0,1,1
PROP206933,38.0,Good,1228.0,A,58.0,45.0,0,1,0,0,1,0,0,1,0,0,1,0
PROP206934,3.0,New,2947.0,A,,89.0,1,0,0,0,1,1,1,0,0,1,0,0
PROP206935,36.0,Old,5153.0,E,87.0,59.0,1,0,1,0,1,0,1,0,0,0,0,0
PROP206936,28.0,Good,4006.0,B,43.0,82.0,0,0,0,0,0,0,1,1,0,1,0,0
PROP206937,24.0,Old,2480.0,D,48.0,33.0,0,1,0,0,1,1,0,0,0,0,0,1
PROP206938,16.0,Good,1462.0,F,47.0,46.0,0,1,0,1,0,0,1,0,0,0,0,0
PROP206939,5.0,New,467.0,B,80.0,38.0,0,0,0,0,0,0,1,1,0,0,0,0
PROP206940,38.0,Good,2820.0,D,72.0,85.0,1,0,1,0,0,0,0,0,1,1,0,0
PROP206941,6.0,Old,2376.0,D,41.0,47.0,0,0,0,0,1,0,0,0,0,0,1,0
PROP206942,29.0,Good,3675.0,F,52.0,74.0,0,0,1,0,1,0,0,0,0,0,0,0
PROP206943,35.0,Good,1669.0,D,91.0,,0,0,0,0,1,1,0,1,0,0,0,0
PROP206944,24.0,Old,4975.0,B,67.0,39.0,0,0,1,0,0,0,0,0,0,1,1,1
PROP206945,38.0,New,1568.0,C,99.0,82.0,1,1,0,0,0,1,1,1,0,0,0,0
PROP206946,,Old,3435.0,E,50.0,80.0,0,0,0,1,0,0,0,1,0,0,1,0
PROP206947,9.0,New,975.0,A,97.0,38.0,0,0,0,1,0,0,0,1,1,0,0,0
PROP206948,4.0,Needs Renovation,337.0,D,76.0,91.0,0,0,0,0,0,0,1,0,0,0,0,1
PROP206949,21.0,New,1678.0,B,99.0,90.0,0,0,0,1,0,0,0,1,0,0,0,1
PROP206950,,Needs Renovation,2212.0,E,84.0,53.0,1,0,1,0,1,0,0,0,0,1,1,0
PROP206951,36.0,Old,3073.0,D,87.0,88.0,0,0,0,1,0,0,1,0,0,0,0,1
PROP206952,4.0,New,2632.0,C,90.0,75.0,0,0,1,0,0,0,1,1,1,0,0,1
PROP206953,9.0,Old,3382.0,E,84.0,92.0,0,1,0,0,0,0,0,0,0,0,0,1
PROP206954,6.0,New,691.0,A,62.0,75.0,0,0,0,0,1,0,1,0,0,0,1,0
PROP206955,1.0,Needs Renovation,2111.0,A,66.0,,0,0,1,0,1,0,0,1,1,0,0,0
PROP206956,30.0,New,780.0,F,94.0,64.0,0,0,1,1,1,1,0,0,0,0,0,0
PROP206957,28.0,Needs Renovation,1036.0,A,80.0,,0,0,0,1,0,0,1,0,0,1,1,0
PROP206958,30.0,Good,3487.0,E,46.0,77.0,0,0,0,0,1,1,0,1,0,1,0,1
PROP206959,12.0,New,5052.0,C,51.0,66.0,0,0,1,0,0,1,0,0,0,0,0,1
PROP206960,11.0,New,2480.0,A,48.0,86.0,0,1,0,0,0,0,1,0,1,0,1,0
PROP206961,,New,2582.0,B,42.0,33.0,0,0,0,0,1,0,0,0,1,0,0,0
PROP206962,10.0,Good,3484.0,F,84.0,84.0,0,0,0,0,0,0,0,0,0,1,0,1
PROP206963,9.0,New,4181.0,E,99.0,47.0,1,0,0,0,0,0,0,0,0,1,0,1
PROP206964,5.0,Needs Renovation,915.0,E,54.0,80.0,0,1,0,0,0,0,1,0,0,1,0,1
PROP206965,0.0,Needs Renovation,5425.0,E,65.0,68.0,0,0,0,1,0,0,0,1,0,0,0,1
PROP206966,9.0,Old,1877.0,F,,44.0,1,1,0,1,0,0,1,0,0,0,0,0
PROP206967,32.0,Needs Renovation,2472.0,B,96.0,86.0,1,0,0,1,1,0,0,0,0,0,0,1
PROP206968,21.0,Good,2031.0,C,74.0,73.0,0,0,0,0,0,1,0,0,0,0,1,0
PROP206969,34.0,Good,0.0,C,49.0,44.0,0,0,1,0,0,0,0,0,1,1,1,0
PROP206970,25.0,New,947.0,B,43.0,56.0,1,1,0,0,1,0,0,0,0,1,0,0
PROP206971,24.0,New,1733.0,A,83.0,71.0,1,0,1,0,0,1,0,1,0,0,0,0
PROP206972,38.0,Needs Renovation,2183.0,A,53.0,47.0,0,0,0,0,1,1,0,0,0,0,0,1
