property_id,city,neighborhood,property_type,bedrooms,bathrooms,area_sqft,year_built,parking,furnishing,latitude,longitude,listing_price,status
PROP205880,Jaipur,Salt Lake,Villa,2,1,1368,1997,Street,Semi-Furnished,13.483191,77.015912,11626250,Under Offer
PROP205881,Mumbaai,DLF Phase 3,Studio,5,2,1095,1995,No,Semi-Furnished,27.025384,80.078342,12299519,Under Offer
PROP205882,Gurugram,Andheri,Apartment,1,1,1781,2003,Yes,Unfurnished,27.399852,78.080089,5208060,Active
PROP205883,Kolkata,Banjara Hills,Row House,2,2,1483,2014,Covered,Furnished,25.070508,78.312694,9235210,Under Offer
PROP205884,New Delhi,Indiranagar,Plot,4,1,1164,1982,Covered,Unfurnished,27.763198,75.088117,13890305,Sold
PROP205885,Kolkata,Satellite,Apartment,3,2,1400,2017,Street,Semi-Furnished,17.996597,74.09937,8711476,Under Offer
PROP205886,Jaipur,Indiranagar,Villa,1,,867,2016,Covered,Furnished,26.232918,81.323817,8870187,Active
PROP205887,Delhi,Malviya Nagar,Penthouse,2,2,1510,1986,Covered,Unfurnished,19.518683,77.712792,8742342,Sold
PROP205888,Jaypur,Indiranagar,Studio,1,2,1500,1981,Street,Furnished,28.371469,82.848375,7312638,Under Offer
PROP205889,Calcutta,DLF Phase 3,Penthouse,4,3,1584,2010,Street,Semi-Furnished,25.498615,82.103743,6387620,Active
PROP205890,Hyderabad,Salt Lake,Plot,3,1,1334,2011,Covered,Unfurnished,19.815728,79.933406,5465918,Sold
PROP205891,Bengaluru,Althan,Apartment,4,3,798,2010,Covered,Semi-Furnished,13.221898,86.565619,6968471,Active
PROP205892,Bangalore,Malviya Nagar,Studio,2,2,1264,2001,Street,Furnished,20.549277,72.641014,12169564,Sold
PROP205893,Hydrabad,Kothrud,Row House,2,1,1269,2007,Yes,Semi-Furnished,16.670543,84.259199,10925285,Sold
PROP205894,Mumbay,Malviya Nagar,Penthouse,2,1,1396,1982,Yes,Furnished,22.655342,81.973041,14052622,Active
PROP205895,Gurgaon,Salt Lake,Penthouse,3,2,902,1988,No,Semi-Furnished,23.082195,74.094777,6438206,Active
PROP205896,Mumbai,Indiranagar,Plot,3,2,1677,2020,Street,Furnished,23.632318,87.870987,4078269,Active
PROP205897,Bangalore,Sector 62,Villa,3,2,1196,,Yes,Unfurnished,17.987154,86.616674,12036428,Active
PROP205898,Hyderbad,Althan,Penthouse,2,3,2018,1992,Street,Furnished,23.559087,75.859897,15940177,Under Offer
PROP205899,Ahmedabad,Satellite,Apartment,1,,594,1983,Yes,Unfurnished,21.607916,75.081151,7771822,Active
PROP205900,Surrat,Satellite,Plot,3,3,1174,2024,Street,Furnished,26.332543,84.19944,10356652,Sold
PROP205901,Dehli,Satellite,Villa,2,2,1166,2020,Street,Unfurnished,25.300452,78.487816,9210796,Sold
PROP205902,New Delhi,Malviya Nagar,Apartment,2,1,1509,2017,Covered,Semi-Furnished,23.611813,78.587076,9578849,Withdrawn
PROP205903,Bengluru,Malviya Nagar,Plot,2,1,1102,1983,Street,Furnished,14.289344,75.253946,8871067,Sold
PROP205904,Bangalore,Malviya Nagar,Row House,1,2,1210,2001,Covered,Furnished,28.631919,74.516833,8528696,Active
PROP205905,Hyderabad,Salt Lake,Studio,3,2,1116,1983,Yes,Furnished,27.122263,80.260854,5247172,Active
PROP205906,Jaipur,Salt Lake,Villa,1,3,1408,2008,Covered,Furnished,24.386676,79.846597,5952117,Active
PROP205907,Hydrabad,DLF Phase 3,Plot,2,2,1526,1990,No,Semi-Furnished,20.974653,79.426835,12386278,Sold
PROP205908,Hyderabad,Salt Lake,Plot,2,2,326,2018,Street,Semi-Furnished,25.73917,86.093232,7996665,Withdrawn
PROP205909,Nodia,Banjara Hills,Row House,1,3,1096,2003,Covered,Furnished,17.947648,77.601017,6185366,Under Offer
PROP205910,Punna,Banjara Hills,Villa,3,2,702,1997,Yes,Furnished,24.423306,76.115256,9541168,Active
PROP205911,Gurgaon,Salt Lake,Apartment,1,2,1517,2023,Yes,Semi-Furnished,27.864245,86.484987,4954889,Under Offer
PROP205912,Dehli,Andheri,Penthouse,3,1,331,2005,Yes,Semi-Furnished,25.383663,75.351761,9337580,Active
PROP205913,Mumbai,Banjara Hills,Apartment,1,1,1036,1994,Covered,Semi-Furnished,16.027676,86.221863,12831506,Under Offer
PROP205914,Chennnai,Banjara Hills,Penthouse,2,3,1636,1989,Street,Semi-Furnished,17.320346,83.211089,11457326,Under Offer
PROP205915,Gurgaon,Indiranagar,Villa,2,2,1216,,Yes,Furnished,17.828346,78.181672,9951100,Withdrawn
PROP205916,Jaypur,Kothrud,Apartment,1,2,1447,2024,Yes,Furnished,16.847214,86.837941,10242260,Under Offer
PROP205917,Kalkata,Indiranagar,Studio,1,1,1732,2014,Covered,Unfurnished,17.8637,88.311483,9622656,Withdrawn
PROP205918,Chennai,Andheri,Studio,3,1,662,1999,Street,Unfurnished,21.779928,80.365276,12113500,Sold
PROP205919,Bengaluru,Indiranagar,Plot,3,1,1732,1994,Covered,Unfurnished,23.178235,84.774368,4495853,Sold
PROP205920,Ahemdabad,Indiranagar,Villa,3,2,601,1984,Covered,Furnished,26.656792,86.697039,5519041,Active
PROP205921,Surrat,Satellite,Penthouse,3,2,941,1984,Street,Unfurnished,20.611335,81.378364,11163009,Active
PROP205922,Dehli,Althan,Villa,1,3,1135,1995,Street,Furnished,22.270048,77.799699,2962869,Withdrawn
PROP205923,Dehli,Satellite,Villa,2,2,831,1998,Yes,Furnished,18.691373,80.83094,8238473,Withdrawn
PROP205924,Mumbaai,Indiranagar,Penthouse,3,2,1084,1995,Covered,Semi-Furnished,20.141493,72.686552,12146179,Withdrawn
PROP205925,Delhi,Satellite,Villa,3,2,479,2015,Street,Semi-Furnished,19.175194,85.317967,15620630,Withdrawn
PROP205926,Kalkata,T Nagar,Row House,2,1,874,1996,Street,Semi-Furnished,26.802413,85.135877,1500000,Active
PROP205927,Calcutta,Althan,Villa,4,2,1277,2017,Street,Furnished,13.059274,74.050707,7573080,Active
PROP205928,Bengaluru,Andheri,Villa,1,1,558,2001,Street,Semi-Furnished,13.745236,78.457871,5792910,Active
PROP205929,Nodia,Andheri,Apartment,2,2,1110,2019,Street,Unfurnished,25.369175,73.345694,9586418,Sold
PROP205930,Bengaluru,DLF Phase 3,Row House,2,2,1258,2023,Yes,Furnished,15.154317,85.248565,9904494,Active
PROP205931,Noida,Banjara Hills,Apartment,5,2,1263,2024,Street,Semi-Furnished,18.755864,81.864364,13491473,Active
PROP205932,Nodia,Indiranagar,Studio,2,2,2102,2024,Street,Semi-Furnished,18.45778,78.554211,10594962,Active
PROP205933,Mumbai,DLF Phase 3,Apartment,3,1,777,2013,No,Semi-Furnished,15.347076,87.440688,4619102,Active
PROP205934,Poona,Kothrud,Villa,1,2,1133,2003,Street,Semi-Furnished,27.797564,79.004439,12995927,Sold
PROP205935,Gurugrm,Indiranagar,Studio,3,1,146,1999,Covered,Furnished,17.758088,78.247899,6905399,Sold
PROP205936,Mumbaai,T Nagar,Apartment,5,2,1271,2014,Street,Furnished,26.144812,85.792608,5416325,Active
PROP205937,Hyderbad,Kothrud,Villa,2,2,357,2010,Covered,Semi-Furnished,17.621455,78.96936,12497287,Under Offer
PROP205938,Surrat,Malviya Nagar,Studio,2,1,541,1995,Yes,Unfurnished,13.707751,84.320384,10610291,Withdrawn
PROP205939,Surat,Sector 62,Villa,1,,1347,1997,Yes,Unfurnished,15.881679,75.719344,4650917,Active
PROP205940,Gurugrm,Malviya Nagar,Penthouse,2,2,1191,1988,Covered,Furnished,13.566234,75.3087,8186954,Active
PROP205941,Gurgaon,Satellite,Plot,1,2,650,2000,Covered,Furnished,18.323911,86.12142,5596970,Under Offer
PROP205942,Hydrabad,Andheri,Plot,5,1,1051,1996,Yes,Semi-Furnished,25.208167,77.11639,7406243,Sold
PROP205943,Mumbay,Banjara Hills,Penthouse,2,2,1625,1988,Covered,Semi-Furnished,24.647034,80.015876,3321054,Withdrawn
PROP205944,Chennnai,Kothrud,Villa,1,2,314,2000,No,Furnished,17.694861,86.06688,11158726,Withdrawn
PROP205945,Chennnai,DLF Phase 3,Row House,2,1,1289,2014,Street,Unfurnished,22.17092,84.095315,6508551,Withdrawn
PROP205946,Chennnai,Althan,Villa,2,1,1572,,No,Furnished,17.263836,78.139296,3963406,Withdrawn
PROP205947,Bengluru,Salt Lake,Plot,1,1,999,1995,Yes,Semi-Furnished,19.236697,84.104533,3858291,Under Offer
PROP205948,Hyderbad,Althan,Studio,1,2,791,2011,No,Furnished,23.754915,85.520329,6512507,Active
PROP205949,Punna,T Nagar,Row House,2,2,1350,2006,Street,Unfurnished,20.801496,85.790017,7413354,Under Offer
PROP205950,Noida,Sector 62,Row House,1,3,749,2024,Covered,Furnished,17.782892,77.320792,4686293,Withdrawn
PROP205951,Bengaluru,Andheri,Villa,2,1,1599,1990,No,Unfurnished,17.922041,74.925498,11748263,Active
PROP205952,Punna,Banjara Hills,Studio,2,1,1397,1999,Yes,Semi-Furnished,28.300923,74.282493,8606586,Active
PROP205953,Noida,Andheri,Row House,1,1,883,1989,Street,Semi-Furnished,12.857714,78.891373,11129471,Sold
PROP205954,Delhi,Malviya Nagar,Villa,3,2,1342,2011,No,Furnished,27.19915,80.109325,2265274,Sold
PROP205955,Dehli,Althan,Plot,2,1,697,2006,Street,Unfurnished,15.881879,87.707409,16563649,Under Offer
PROP205956,Gurgaon,Sector 62,Row House,1,1,1336,1990,Covered,Semi-Furnished,21.388958,85.155925,11493949,Withdrawn
PROP205957,Bengaluru,Satellite,Row House,2,2,1525,2003,Yes,Semi-Furnished,27.83321,84.14074,6002720,Sold
PROP205958,Pune,Banjara Hills,Villa,2,2,869,1984,No,Unfurnished,23.155831,82.437865,10855741,Withdrawn
PROP205959,Surat,T Nagar,Studio,2,2,1311,1996,Yes,Unfurnished,16.901233,80.731979,7411455,Under Offer
PROP205960,Mumbaai,Andheri,Row House,5,1,1602,2010,Covered,Unfurnished,27.32291,84.80428,1725000,Under Offer
PROP205961,Ahemdabad,Satellite,Apartment,1,1,933,2022,Covered,Semi-Furnished,21.153992,78.354843,9897898,Sold
PROP205962,Nodia,Althan,Villa,4,2,1392,2015,Yes,Unfurnished,21.477145,72.938236,11666310,Active
PROP205963,Gurugram,Satellite,Penthouse,3,2,761,1982,Street,Semi-Furnished,22.021735,87.648089,11227400,Under Offer
PROP205964,Chennnai,DLF Phase 3,Plot,2,2,758,2011,No,Semi-Furnished,13.577965,83.094451,10668837,Under Offer
PROP205965,Ahemdabad,Andheri,Penthouse,2,2,237,2015,Yes,Furnished,23.529205,88.078266,2139923,Sold
PROP205966,Pune,Banjara Hills,Row House,1,3,1575,2006,Covered,Unfurnished,15.302977,73.364198,5082303,Active
PROP205967,Ahemdabad,Malviya Nagar,Apartment,1,3,1188,2021,Street,Unfurnished,17.364226,74.013578,10652200,Withdrawn
PROP205968,Hyderbad,Salt Lake,Studio,3,3,969,2008,Yes,Unfurnished,24.196894,87.591894,13868735,Withdrawn
PROP205969,Poona,Althan,Apartment,2,4,929,1988,No,Unfurnished,19.451183,79.839606,5143526,Under Offer
PROP205970,Nodia,DLF Phase 3,Apartment,2,3,1253,1986,Covered,Furnished,25.529537,87.797474,10833059,Sold
PROP205971,Gurgaon,DLF Phase 3,Villa,1,1,875,1981,Street,Semi-Furnished,26.818041,72.571361,4451723,Active
PROP205972,Dehli,Satellite,Villa,3,2,1565,,No,Unfurnished,19.19306,83.67494,8393173,Withdrawn
PROP205973,Punna,DLF Phase 3,Row House,2,2,1468,2000,Street,Semi-Furnished,16.119114,74.790942,8276203,Withdrawn
PROP205974,Poona,T Nagar,Studio,5,2,1053,2002,Covered,Semi-Furnished,27.454279,73.154372,12235141,Sold
PROP205975,Bengaluru,Indiranagar,Row House,5,3,1982,1994,No,Semi-Furnished,14.45507,84.555095,9169880,Sold
PROP205976,Ahemdabad,Andheri,Row House,1,1,1656,2014,Yes,Furnished,15.449931,85.794926,6483739,Sold
PROP205977,Ahemdabad,Salt Lake,Apartment,1,1,1827,,Yes,Unfurnished,20.997769,80.634497,4873482,Active
PROP205978,Chennnai,Banjara Hills,Villa,3,1,1576,2020,Yes,Unfurnished,15.285211,73.831456,6153494,Sold
PROP205979,Bengaluru,DLF Phase 3,Villa,1,1,917,2007,Covered,Furnished,26.892965,82.648734,4215663,Sold
PROP205980,Surrat,Indiranagar,Apartment,3,1,1672,2006,Yes,Unfurnished,13.9999,81.092464,11689101,Sold
PROP205981,Ahmedabad,Banjara Hills,Row House,2,2,889,1986,No,Semi-Furnished,26.367276,76.768505,10662392,Sold
PROP205982,Ahmedabad,DLF Phase 3,Studio,3,2,1251,,No,Unfurnished,22.055481,75.793163,5783560,Under Offer
PROP205983,Delhi,Althan,Villa,4,3,1500,1987,No,Unfurnished,20.894826,73.085102,1833894,Sold
PROP205984,Delhi,Kothrud,Studio,3,3,1054,2017,Yes,Furnished,25.383281,81.732284,7583205,Sold
PROP205985,Kolkata,Banjara Hills,Villa,3,,1252,2020,Yes,Furnished,14.846204,77.192057,2940171,Sold
PROP205986,Gurgaon,Satellite,Villa,2,1,871,2000,Covered,Semi-Furnished,16.184995,83.523713,13677718,Active
PROP205987,Kolkata,Salt Lake,Row House,1,1,1365,1980,Covered,Furnished,22.066764,87.313651,9521929,Withdrawn
PROP205988,Calcutta,Sector 62,Penthouse,2,1,540,2010,Covered,Semi-Furnished,18.339778,74.009943,2352592,Under Offer
PROP205989,Surrat,Satellite,Studio,2,2,1419,1985,Yes,Furnished,24.204427,86.590338,5759683,Sold
PROP205990,Mumbai,Salt Lake,Studio,4,2,1490,2015,Yes,Furnished,19.831777,75.685962,9774402,Active
PROP205991,Dehli,Sector 62,Villa,2,1,942,2008,No,Furnished,19.220507,76.543726,3135247,Under Offer
PROP205992,Dehli,Malviya Nagar,Plot,3,2,643,2015,No,Unfurnished,18.546602,78.535302,7291941,Withdrawn
PROP205993,Gurugrm,Salt Lake,Apartment,2,1,1631,1980,Covered,Unfurnished,27.317232,86.847693,7375340,Under Offer
PROP205994,Hydrabad,Salt Lake,Villa,2,2,380,1986,No,Semi-Furnished,28.245029,84.888762,14101113,Under Offer
PROP205995,Surat,Sector 62,Studio,1,2,1084,2001,Yes,Semi-Furnished,24.530733,83.966694,5870020,Active
PROP205996,Chennai,Andheri,Row House,1,1,1051,1990,Yes,Semi-Furnished,13.106126,85.712133,11902041,Active
PROP205997,Hyderabad,Malviya Nagar,Penthouse,3,3,2019,2006,No,Furnished,19.277916,85.678576,9881224,Sold
PROP205998,Gurgaon,Sector 62,Penthouse,2,2,1000,1984,Street,Semi-Furnished,27.323115,74.254443,8098706,Withdrawn
PROP205999,Ahemdabad,T Nagar,Plot,1,2,1069,,Street,Unfurnished,27.767211,85.668218,6949774,Withdrawn
PROP206000,Gurgaon,Satellite,Row House,2,2,801,1988,Yes,Semi-Furnished,14.305025,74.629793,13369579,Under Offer
PROP206001,Chennnai,DLF Phase 3,Plot,2,2,534,1982,Street,Unfurnished,26.711143,85.341893,3939748,Active
PROP206002,Noida,DLF Phase 3,Villa,2,2,1010,2015,Covered,Semi-Furnished,24.442089,72.639597,5170010,Under Offer
PROP206003,Surat,Satellite,Apartment,2,1,1209,2006,Yes,Semi-Furnished,18.163928,74.051129,8877461,Withdrawn
PROP206004,Gurugram,Indiranagar,Plot,1,1,1215,1981,Covered,Semi-Furnished,15.710083,75.892293,16063656,Active
PROP206005,Hyderbad,Salt Lake,Row House,2,2,1382,1981,Yes,Semi-Furnished,13.672557,82.012863,9472585,Sold
PROP206006,Jaypur,Banjara Hills,Penthouse,3,2,523,1983,Street,Furnished,20.548953,87.858518,12622548,Under Offer
PROP206007,Hyderbad,Andheri,Row House,3,2,1422,1996,Street,Furnished,13.999854,78.696653,3239407,Withdrawn
PROP206008,Chennai,Althan,Plot,2,2,1730,2022,Yes,Furnished,19.124682,88.035407,10915980,Withdrawn
PROP206009,Noida,Kothrud,Plot,1,1,821,2014,No,Unfurnished,13.460272,80.896273,7812646,Sold
PROP206010,Jaypur,Andheri,Villa,3,1,805,1998,Street,Furnished,27.186302,82.584083,4779144,Sold
PROP206011,Gurugram,Sector 62,Apartment,1,1,1829,1980,No,Furnished,25.103591,85.411987,5843564,Sold
PROP206012,New Delhi,DLF Phase 3,Row House,3,2,1195,2002,No,Furnished,15.998229,72.54553,17288637,Sold
PROP206013,Noida,Kothrud,Row House,3,2,1579,2000,Covered,Semi-Furnished,17.529747,86.580998,5626952,Withdrawn
PROP206014,Ahemdabad,Althan,Row House,1,1,1497,2008,Yes,Furnished,16.579956,80.092173,9089123,Sold
PROP206015,Chennai,Kothrud,Villa,2,1,1400,,No,Furnished,21.7711,74.793468,9454950,Sold
PROP206016,Chennai,Satellite,Penthouse,3,1,1386,1981,Covered,Furnished,26.539112,88.308245,8915323,Withdrawn
PROP206017,Hyderabad,Althan,Penthouse,3,2,1859,1996,Yes,Semi-Furnished,24.655894,83.228774,9663668,Sold
PROP206018,Surrat,Kothrud,Studio,1,1,947,,Yes,Unfurnished,16.268425,80.260467,11555078,Active
PROP206019,Kalkata,Sector 62,Row House,1,1,1408,,Covered,Unfurnished,15.370312,86.499625,10519774,Sold
PROP206020,Kalkata,Salt Lake,Studio,2,2,2064,1983,Street,Furnished,13.640032,80.159059,6395349,Withdrawn
PROP206021,Gurgaon,Indiranagar,Apartment,1,3,822,1982,Yes,Unfurnished,17.039866,74.394075,14662683,Withdrawn
PROP206022,Mumbaai,Indiranagar,Villa,4,1,732,2014,Covered,Semi-Furnished,24.487201,78.579696,9199310,Under Offer
PROP206023,Gurugram,Indiranagar,Plot,2,2,886,2011,No,Semi-Furnished,28.691317,87.712723,8042280,Under Offer
PROP206024,Ahmedabad,Indiranagar,Row House,2,2,1094,1996,Street,Unfurnished,23.71956,76.602404,6486369,Under Offer
PROP206025,Hydrabad,Indiranagar,Apartment,2,2,1161,2016,Yes,Semi-Furnished,27.261517,77.203035,14906486,Active
PROP206026,Jaipur,Kothrud,Penthouse,3,3,1688,2009,Yes,Unfurnished,21.347095,83.827522,7441837,Active
PROP206027,Mumbai,Althan,Studio,3,1,1447,1980,Covered,Semi-Furnished,23.882513,82.524095,11554282,Under Offer
PROP206028,Gurugram,Salt Lake,Plot,4,1,1593,,No,Semi-Furnished,18.69047,82.77156,6651571,Active
PROP206029,Bengaluru,Salt Lake,Plot,2,1,687,2021,Covered,Furnished,13.765625,83.029604,5952538,Under Offer
PROP206030,Bangalore,Indiranagar,Penthouse,1,1,1709,2005,Yes,Furnished,21.315431,84.900778,7923738,Sold
PROP206031,Jaipur,DLF Phase 3,Plot,2,2,1447,2005,No,Semi-Furnished,13.151076,85.777456,1974422,Withdrawn
PROP206032,Hyderabad,Kothrud,Row House,1,2,512,2016,Yes,Semi-Furnished,14.829827,77.785456,9324425,Under Offer
PROP206033,Hyderabad,Sector 62,Apartment,3,1,1041,1999,Covered,Furnished,24.537232,85.781646,7889661,Under Offer
PROP206034,Gurugrm,DLF Phase 3,Studio,3,1,1646,1992,No,Unfurnished,21.647375,79.392482,6947936,Under Offer
PROP206035,Gurugram,Malviya Nagar,Plot,2,1,827,1996,Street,Furnished,20.024273,84.865329,1500000,Under Offer
PROP206036,Hyderbad,Indiranagar,Studio,2,2,1434,2024,Street,Semi-Furnished,13.611772,87.523708,10285132,Active
PROP206037,Hyderbad,Andheri,Plot,2,2,1305,1981,No,Unfurnished,28.000422,83.626242,6974677,Under Offer
PROP206038,Mumbay,Sector 62,Penthouse,2,1,1631,2023,Yes,Semi-Furnished,15.176255,76.048326,9473690,Active
PROP206039,Gurugram,Andheri,Apartment,4,2,702,2010,Yes,Furnished,19.235247,87.689135,5384744,Withdrawn
PROP206040,Hydrabad,Kothrud,Apartment,1,1,787,2008,Covered,Furnished,26.808456,73.981718,16388915,Withdrawn
PROP206041,Gurugram,Althan,Apartment,1,1,547,2002,No,Unfurnished,28.309924,81.738046,4613800,Under Offer
PROP206042,New Delhi,DLF Phase 3,Plot,3,1,1499,2024,Yes,Semi-Furnished,25.783362,74.951888,6393293,Withdrawn
PROP206043,Jaypur,DLF Phase 3,Plot,3,1,1290,2015,No,Unfurnished,24.570442,83.585924,6013829,Active
PROP206044,Mumbai,Andheri,Plot,3,2,1348,2017,Street,Semi-Furnished,21.66988,73.773653,9848958,Withdrawn
PROP206045,Kolkata,Kothrud,Studio,3,2,824,1999,Covered,Semi-Furnished,25.804774,84.735248,17806719,Withdrawn
PROP206046,Jaipur,Althan,Villa,3,1,1442,2015,Street,Unfurnished,26.488468,82.680003,6515369,Sold
PROP206047,Jaipur,Indiranagar,Penthouse,2,2,1977,2001,No,Furnished,27.51517,73.582686,1500000,Sold
PROP206048,Ahemdabad,Andheri,Studio,2,2,670,2013,Street,Semi-Furnished,21.769997,77.088505,8762283,Withdrawn
PROP206049,Gurugram,Malviya Nagar,Studio,2,3,1452,2014,No,Furnished,15.049121,80.604319,11974337,Active
PROP206050,Bengluru,Althan,Row House,1,3,1128,2023,Yes,Semi-Furnished,19.60853,73.014566,4609944,Sold
PROP206051,Nodia,Kothrud,Villa,,1,1034,,Yes,Semi-Furnished,17.932296,87.213919,8796944,Sold
PROP206052,Kolkata,DLF Phase 3,Penthouse,3,1,712,1989,No,Unfurnished,15.665205,76.346587,8116067,Under Offer
PROP206053,Bengluru,Sector 62,Villa,3,2,1630,2007,Yes,Furnished,17.566296,73.348459,12708026,Under Offer
PROP206054,Bangalore,Sector 62,Row House,2,3,1474,1998,Covered,Unfurnished,28.397255,77.16368,10626327,Sold
PROP206055,Gurugrm,Banjara Hills,Row House,3,2,1582,1995,Street,Furnished,25.083245,81.412338,1500000,Withdrawn
PROP206056,Bengluru,Kothrud,Row House,2,2,1064,2010,Street,Unfurnished,16.879144,76.5334,14151018,Under Offer
PROP206057,Pune,Althan,Apartment,3,1,860,2008,No,Semi-Furnished,17.247614,83.660837,13292676,Active
PROP206058,Ahmedabad,Althan,Apartment,1,2,971,2007,Yes,Furnished,14.672611,82.654748,11002591,Sold
PROP206059,Bengaluru,T Nagar,Row House,3,2,1017,2007,Street,Semi-Furnished,13.505334,83.276661,8955711,Sold
PROP206060,Ahemdabad,T Nagar,Villa,1,2,1448,2021,Covered,Unfurnished,22.336899,88.372162,11288835,Withdrawn
PROP206061,Bengluru,Kothrud,Villa,4,2,841,1985,Covered,Furnished,25.407039,83.852645,4940986,Sold
PROP206062,Poona,Kothrud,Plot,,1,526,2006,No,Furnished,15.968441,79.248362,8413643,Under Offer
PROP206063,Delhi,Kothrud,Plot,2,1,1258,1991,Covered,Furnished,26.780615,77.652143,7164023,Under Offer
PROP206064,Surat,Sector 62,Apartment,1,2,1840,2003,Street,Unfurnished,13.832592,77.812693,4955583,Sold
PROP206065,Punna,Althan,Villa,2,1,1516,2011,Yes,Semi-Furnished,23.361292,77.688261,15926849,Active
PROP206066,Hydrabad,Indiranagar,Plot,2,3,657,2021,No,Semi-Furnished,24.657991,85.648648,1569933,Active
PROP206067,Chennnai,Banjara Hills,Plot,4,2,760,2006,Street,Semi-Furnished,18.851967,79.804445,13897338,Sold
PROP206068,New Delhi,Kothrud,Row House,3,2,1438,2002,Yes,Semi-Furnished,24.369165,73.541134,7999698,Active
PROP206069,Mumbaai,Banjara Hills,Apartment,2,1,1313,2016,Street,Semi-Furnished,15.794118,78.067367,11738972,Withdrawn
PROP206070,Calcutta,Satellite,Villa,3,1,1706,2024,Covered,Semi-Furnished,22.454816,84.419109,10548101,Under Offer
PROP206071,Nodia,Sector 62,Apartment,2,1,1173,2011,Street,Furnished,22.886106,84.722113,8562195,Sold
PROP206072,Nodia,DLF Phase 3,Villa,2,1,852,1994,Street,Furnished,17.942655,86.117353,10563860,Under Offer
PROP206073,Jaipur,Salt Lake,Plot,2,3,1460,2000,Yes,Semi-Furnished,16.995557,83.440023,9244933,Withdrawn
PROP206074,Surrat,Satellite,Villa,2,4,726,2004,Street,Semi-Furnished,28.288285,86.14897,10464044,Active
PROP206075,Noida,DLF Phase 3,Villa,1,1,571,1990,Street,Semi-Furnished,14.338123,75.337785,6265636,Active
PROP206076,Kalkata,Kothrud,Villa,1,,1579,1987,No,Unfurnished,21.148486,79.185028,5265017,Withdrawn
PROP206077,Gurugrm,T Nagar,Penthouse,,2,1341,2015,No,Semi-Furnished,20.080286,80.513965,14102871,Sold
PROP206078,Ahmedabad,Althan,Row House,1,2,1243,1997,Covered,Unfurnished,19.639117,81.998595,8507233,Withdrawn
PROP206079,Bengluru,Kothrud,Penthouse,2,,773,1989,Street,Unfurnished,14.515077,84.904495,8181734,Under Offer
PROP206080,Mumbai,Satellite,Penthouse,2,2,1437,1992,Covered,Unfurnished,22.566431,78.469906,4351580,Sold
PROP206081,Hydrabad,Sector 62,Plot,1,1,1303,2004,Street,Unfurnished,22.316694,83.886801,9571291,Under Offer
PROP206082,Kalkata,Kothrud,Row House,1,2,1941,1980,No,Semi-Furnished,28.533745,88.139342,9807609,Under Offer
